project_id,project_description,managing_agency_id,managing_agency,ten_year_plan_category,community_boards_served,borough,budget_lines,original_budget,city_prior_actuals,city2021,city2022,city2023,city2024,city2025,city_r_t_c,city_total,non_city_prior_actuals,non_city2021,non_city2022,non_city2023,non_city2024,non_city2025,non_city_r_t_c,non_city_total,combined_prior_actuals,combined2021,combined2022,combined2023,combined2024,combined2025,combined_r_t_c,combined_total,explanation_for_delay,project_location,scope_summary,source_pdf
P-101LZDA,"Lozada Park Renovation- New play equip.,spray shower, swings",846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 201,BRONX,P-0245X,2000,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,2000,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,E 135 ST BET. ALEXANDER AV AND WILLIS AVE IN THE BRONX,"LOZADA PARK RENOVATION - NEW PLAY EQUIPMENT, DRINKING FOUNTAINS, SPRAY SHOWERS,",cpd11-20bx.pdf
P-101MAR2,St. Mary's Plgd West - ADA CS (X045-118M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-1018 P-1250,0,2836,419,0,0,0,0,0,3255,0,0,0,0,0,0,0,0,2836,419,0,0,0,0,0,3255,,,ST MARY'S PLGD WEST - ADA CS,cpd11-20bx.pdf
P-101PULP,Pulaski Park Reconstruction- X041-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0510,1750,3034,259,0,0,0,0,0,3293,0,0,0,0,0,0,0,0,3034,259,0,0,0,0,0,3293,,,PULASKI PARK RECONSTRUCTION,cpd11-20bx.pdf
P-101STMH,ST. MARY'S PK REC CTR HVAC X045-116M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-1250,1500,2374,11,149,0,0,0,0,2534,0,0,0,0,0,0,0,0,2374,11,149,0,0,0,0,2534,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,ST. MARY'S PK REC CTR HVAC,cpd11-20bx.pdf
P-101STMR,"St Mary's plgd (w) ph1 recon w/equip, landscape-X045-215MA",846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021 P-1018,1500,4231,2,226,0,0,0,0,4459,0,0,0,0,0,0,0,0,4231,2,226,0,0,0,0,4459,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"ST MARY'S PLGD, BRONX","RECON PLGD TO INCLUDE NEW PLDG EQUIP, SAFETY SURFACING, DRINKING WATER, LANDSCAPING",cpd11-20bx.pdf
P-101WLSP,Willis Plgd Recon - X217-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021,3410,469,0,2450,0,0,0,0,2919,0,0,0,0,0,0,0,0,469,0,2450,0,0,0,0,2919,,,"WILLIS PLGD RENOV. NEW EQUIPMENT, SAFETY SURFACING &FOUNTAIN",cpd11-20bx.pdf
P-102BRPP,Bill Rainey Park--Lights For Baseball Field & Score Board,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021,1364,141,80,920,0,0,0,0,1141,0,0,0,0,0,0,0,0,141,80,920,0,0,0,0,1141,,,BILL RAINEY PARK--LIGHTS FOR BASEBALL FIELD & SCORE BOARD X255-119M,cpd11-20bx.pdf
P-102CEME,"Bronx River - Concrete Plant Park - XG-31700-201M, 205M",846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,202,BRONX,WM-0011,10241,6375,45,0,0,0,0,0,6420,4000,0,0,0,0,0,0,4000,10375,45,0,0,0,0,0,10420,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,BRONX,CEMENT PLANT,cpd11-20bx.pdf
P-102HNT2,Hunts Point - Riverside Park - Dock Repair X336-119M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 202,BRONX,P-D021,100,48,0,0,350,0,0,0,398,0,0,0,0,0,0,0,0,48,0,0,350,0,0,0,398,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,HUNTS POINT RIVERSIDE PARK,HUNTS POINT RIVERSIDE PARK DOCK REPAIR PH II,cpd11-20bx.pdf
P-102MNDA,Manida Park-Lighting & Scoreboard Renovation,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0245X P-D021,382,181,160,0,1826,0,0,0,2167,0,0,0,0,0,0,0,0,181,160,0,1826,0,0,0,2167,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,MANIDA PARK-LIGHTING & SCOREBOARD RENOVATION,cpd11-20bx.pdf
P-102RJPP,Rev. J Polite Plgd-Recon of synthetic turf,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 202,BRONX,P-1018 P-0510,3736,327,508,0,2872,0,0,0,3707,0,0,0,0,0,0,0,0,327,508,0,2872,0,0,0,3707,,REV JAMES POLITE AV TO INTERVAL AV BET. E 167 ST AND HOME ST BRONX,RECON OF SYNTHETIC TURF AT REV. J. POLITE PLAYGROUND,cpd11-20bx.pdf
P-103CGJF,CS-134-Fence and Water Supply- (X340-116MA),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 203,BRONX,P-D021,841,1046,78,0,0,0,0,0,1124,0,0,0,0,0,0,0,0,1046,78,0,0,0,0,0,1124,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,CS134 COMMUNITY GARDEN AND JACKSON FOREST COMMUNITY GARDEN,ONSTRUCTION OF PERIMETER FENCE & WATER SUPPLY IN CS134 COMMUNITY GARDEN AND WATER,cpd11-20bx.pdf
P-103CPB5,Crotona Park - ballfield #5 * X010-115M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200 203,BRONX,P-1018 P-0245X,1000,4585,1167,0,0,0,0,0,5752,0,0,0,0,0,0,0,0,4585,1167,0,0,0,0,0,5752,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,BOROUGH OF THE BRONX,CROTONA PARK BALLFIELD# 5,cpd11-20bx.pdf
P-103CPEW,CROTONA PARK GREENWAY - X010-105M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",203,BRONX,P-0697,1035,245,0,0,0,0,0,0,245,519,0,0,80,0,0,0,599,764,0,0,80,0,0,0,844,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,BRONX,CROTONA PARK ENVIRONMENTAL WORK,cpd11-20bx.pdf
P-103CRCS,CROTONA PK COMFORT STATION X010-214M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200 203,BRONX,P-0245X P-D021,840,1626,218,0,0,0,0,0,1844,0,0,0,0,0,0,0,0,1626,218,0,0,0,0,0,1844,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,CROTONA PARK,CROTONA PARK,cpd11-20bx.pdf
P-103CRO1,CROTONA PK LIGHTING FOR B/F X010-116M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200 203,BRONX,P-1018,250,1736,201,0,0,0,0,0,1937,0,0,0,0,0,0,0,0,1736,201,0,0,0,0,0,1937,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,BOROUGH OF THE BRONX,CROTONA PARK,cpd11-20bx.pdf
P-103DPLS,Drew Playground Security Lighting X021-119M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-1018,420,503,67,0,0,0,0,0,570,0,0,0,0,0,0,0,0,503,67,0,0,0,0,0,570,,,SECURITY LIGHTING,cpd11-20bx.pdf
P-103WPBC,Waring Plgd Basketball Courts Recon (X002-118M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0245X P-D021 P-X245,500,533,0,3054,0,0,0,0,3587,0,500,0,0,0,0,0,500,533,500,3054,0,0,0,0,4087,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,WARING PLGD BASKETBALL COURTS RECON (X002-,cpd11-20bx.pdf
P-104CLMT,Claremont Park Improvements,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200,BRONX,P-D021,2418,29,0,0,0,418,0,0,447,0,0,0,0,0,0,0,0,29,0,0,0,418,0,0,447,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"CLAY AVE., ANTHONY AVE. BET. MOUNT EDEN PKWY. AND E. 170 ST IN THE BRONX",CLAREMONT PARK IMPROVEMENTS,cpd11-20bx.pdf
P-104FISH,Cons of 182nd St. Fish Passage Dam X002-111M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 206 204,BRONX,P-X245,1572,1390,101,0,0,0,0,0,1491,877,0,0,0,0,0,0,877,2267,101,0,0,0,0,0,2368,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"182ND ST, BRONX",CONST OF 182ND ST FISH PASSAGE DAM,cpd11-20bx.pdf
P-104GBLE,"Goble Playground- new BBall equip., swings, handball court",846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204,BRONX,P-D021,1750,0,100,0,3628,1750,0,0,5478,0,0,0,0,0,0,0,0,0,100,0,3628,1750,0,0,5478,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,GOBLE PL BET. INWOOD AV AND MACOMBS RD IN THE BRONX,"GOBLE PLAYGROUND -- NEW BASKETBALL EQUIPMENT, SWINGS, AND HANDBALL COURT.",cpd11-20bx.pdf
P-104GPPV,Grant Avenue Park - Reconst of playground ( X271-115M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204,BRONX,P-0245X,2000,4076,206,0,0,0,0,0,4282,0,0,0,0,0,0,0,0,4076,206,0,0,0,0,0,4282,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,BRONX,CHARLTON GARDEN PHASE II PASSIVE AREA,cpd11-20bx.pdf
P-104HGBG,Highbridge Park - step streets/park ldscape X120-110M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204 205,BRONX,P-D021 P-1018,200,5705,611,0,0,0,0,0,6316,720,0,0,0,0,0,0,720,6425,611,0,0,0,0,0,7036,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,W 170 STREET UNIVERSITY AVE & HIGHBRIDGE,$1437K FY19 P1018 TRSF FR P-6517CBF...,cpd11-20bx.pdf
P-104HPRM,Bridge Park-Highbridge Greenway promenade,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204,BRONX,P-D021 P-X245,600,558,0,0,1692,0,0,0,2250,0,0,0,0,0,0,0,0,558,0,0,1692,0,0,0,2250,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,HIGHBRIDGE IN THE BRONX,EXPANSION OF THE GREENWAY TO IMMEDIATE NORTH OF HIGHBRIDGE FOR A SMALL PARK AREA AND,cpd11-20bx.pdf
P-104JKIL,Joyce Kilmer Park - Fencing (X028-114M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204,BRONX,P-0245X P-D021,886,1114,0,17,0,0,0,0,1131,0,22,0,0,0,0,0,22,1114,22,17,0,0,0,0,1153,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"JOYCE KILMER PARK, THE BRONX",JOYCE KILMER PARK FENCING,cpd11-20bx.pdf
P-104JRME,Jerome Playground S- Handball courts renovation,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204,BRONX,P-D021 P-X245,1800,392,245,0,0,1900,0,0,2537,0,0,0,0,0,0,0,0,392,245,0,0,1900,0,0,2537,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,S/S CROSS BRONX EXWY BET. TOWNSEND AV AND JEROME AVE IN THE BRONX,JEROME PLAYGROUND SOUTH -- HANDBALL COURTS NEED TO BE RENOVATED,cpd11-20bx.pdf
P-104MPSK,Mullaly Park Skate Park Reconstruction,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 204,BRONX,P-0801,2000,0,550,0,0,1450,0,0,2000,0,0,0,0,0,0,0,0,0,550,0,0,1450,0,0,2000,,JEROME AV TO RIVER AV BET. E 164 ST AND MCCLELLAN ST AT CROMWELL AVE IN THE BRONX,MULLALY PARK SKATE PARK RECONSTRUCTION,cpd11-20bx.pdf
P-104NELP,Nelson Bleacher Reconstruction-X168-117M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021,500,405,0,146,0,0,0,0,551,0,0,0,0,0,0,0,0,405,0,146,0,0,0,0,551,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,NELSON PLAYGROUND RECONSTRUCTION,cpd11-20bx.pdf
P-104SMPG,Summit Playground - Improvements,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,204,BRONX,P-D021,0,0,75,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,75,,,SUMMIT PLAYGROUND - IMPROVEMENTS,cpd11-20bx.pdf
P-105GALO,Galileo Playground - bring surface area to grade,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 205,BRONX,P-D021,1100,0,325,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,325,,MACOMBS RD BET. W 176 ST AND W 175 ST. IN THE BRONX,GALILEO PLAYGROUND -- FILL AND COMPACT SUBSIDENCE TO BRING SURFACE AREA TO GRADE.,cpd11-20bx.pdf
P-106CMLT,CROTONA MALLS - MOHEGAN LOT - X334-104M,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",206,BRONX,P-D021,1014,897,74,0,0,0,0,0,971,0,0,0,0,0,0,0,0,897,74,0,0,0,0,0,971,,BRONX,CROTONA MALLS-MOHEGAN LOT,cpd11-20bx.pdf
P-106MAPE,CPI Phase 2-Mapes Ballfield-X289-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0245X P-1018,11379,9462,3333,0,180,0,0,0,12975,0,0,0,0,0,0,0,0,9462,3333,0,180,0,0,0,12975,,,MAPES BALLFIELD,cpd11-20bx.pdf
P-106QUAR,Quarry Ballfield-Cons of synthetic turf soccer fd-X263-119M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0245X,7798,916,0,0,6769,0,0,0,7685,0,0,0,0,0,0,0,0,916,0,0,6769,0,0,0,7685,,,QUARRY BALLFIELD - BRONX,cpd11-20bx.pdf
P-107CPFE,Classic Plgd in Van Cortlandt Park-Install Fitness Equipment,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200,BRONX,P-D021 P-X245,272,36,0,500,975,0,0,0,1511,0,0,0,0,0,0,0,0,36,0,500,975,0,0,0,1511,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,CLASSIC PLGD IN VAN CORTLANDT PARK-INSTALL FITNESS EQUIPMENT,cpd11-20bx.pdf
P-107DPDR,Devoe Park- Cons of a Dog Run X013-218M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021 P-0245X,840,160,796,0,0,0,0,0,956,0,0,0,0,0,0,0,0,160,796,0,0,0,0,0,956,,,DEVOE PARK-DOG RUN AT ST JAMES PARK AND DEVOE PARK,cpd11-20bx.pdf
P-107KOSS,Kossuth Playground Recon X033-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-1018 P-X245,660,3726,640,0,0,0,0,0,4366,0,0,0,0,0,0,0,0,3726,640,0,0,0,0,0,4366,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,KOSSUTH PLAYGROUND RECON (X033-,cpd11-20bx.pdf
P-107PPV1,Poe Park - Poe Cottage - ADA ramp X040-116M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021,444,527,572,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,527,572,0,0,0,0,0,1099,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"POE ARK, BRONX",POE PARK,cpd11-20bx.pdf
P-107SJDR,St. James Park--Dog Run- X044-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021 P-0245X,894,146,831,0,0,0,0,0,977,0,0,0,0,0,0,0,0,146,831,0,0,0,0,0,977,,,ST. JAMES PARK--DOG RUN,cpd11-20bx.pdf
P-107SJHV,ST. JAMES PARK HVAC X044-113M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 207,BRONX,P-1250,840,2122,55,265,0,0,0,0,2442,0,0,0,0,0,0,0,0,2122,55,265,0,0,0,0,2442,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,ST. JAMES PARK IN BRONX,HVAC SYSTEM AT ST. JAMES PARK,cpd11-20bx.pdf
P-107SJRC,"MISC PARKS, PLGDS, CONS, RC, BX-ST JAMES PARK REC CTR RENOV.",846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0245X,3200,0,320,0,2880,0,0,0,3200,0,0,0,0,0,0,0,0,0,320,0,2880,0,0,0,3200,,,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRONX-- ST. JAMES",cpd11-20bx.pdf
P-107STFA,ST. James Rec. Center,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,207,BRONX,P-0506,331,0,357,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,357,,"2550 JEROME AVE, BRONX.",RECONSTRUCTION OF FIRE ALARM AT ST. JAMES REC CENTER.,cpd11-20bx.pdf
P-107WBSK,Williamsbridge Oval const Skate Park- X104-115M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-1018,750,1325,0,89,0,0,0,0,1414,0,0,0,0,0,0,0,0,1325,0,89,0,0,0,0,1414,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"WILLIAMSBRIDGE OVAL CONST SKATE PARK, BRONX","WILLIAMSBRIDGE OVAL CONST SKATE PARK, BRONX",cpd11-20bx.pdf
P-108EWNP,Ewen Park Installation of adult fitness equipment(X019-119M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 208,BRONX,P-D021,910,165,64,737,0,0,0,0,966,0,0,0,0,0,0,0,0,165,64,737,0,0,0,0,966,,"JOHNSON AV, W 232 ST, RIVERDALE AVE IN THE BRONX",ADULT FITNESS EQUIPMENT AT EWEN PARK -- INSTALLATION OF ADULT FITNESSEQUIPMENT AT EWEN,cpd11-20bx.pdf
P-108FTFR,Washington's Walk Fort Four Plgd comfort station- X038-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021 P-X245 P-0505,700,364,1,0,3585,0,0,0,3950,0,0,0,0,0,0,0,0,364,1,0,3585,0,0,0,3950,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,RESERVOIR AVENUE & SEDWICK AVENUE,CONSTRUCT NEW COMFORT STATION,cpd11-20bx.pdf
P-108HHPK,Henry Hudson Park basketball court renovation (X080-115M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021,1000,1143,3,200,0,0,0,0,1346,1500,0,0,0,0,0,0,1500,2643,3,200,0,0,0,0,2846,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"HENRY HUDSON PARK, BRONX",HENRY HUDSON PARK BASKETBALL COURT RENOVATION,cpd11-20bx.pdf
P-108MHDR,Marble Hill Playground - Dog Run,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,208,BRONX,P-D021,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,,,MARBLE HILL PLAYGROUND - DOG RUN,cpd11-20bx.pdf
P-108MUSM,Van Cortlandt Park - House Museum Renovation,846,DEPT OF PARKS AND RECREATION,MAJOR RECREATIONAL FACILITIES AND FACILITY RECONSTRUCTION,200,BRONX,P-0245X,4650,0,0,4550,0,0,0,0,4550,0,0,0,0,0,0,0,0,0,0,4550,0,0,0,0,4550,,,VAN CORTLANDT PARK - HOUSE MUSEUM RENOVATION,cpd11-20bx.pdf
P-108RIVE,RIVERDALE PARK-WETLANDS & SLOPES / X142-101M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,208,BRONX,P-0245X,243,158,0,0,0,0,0,0,158,0,0,0,180,0,0,0,180,158,0,0,180,0,0,0,338,,"HUDSON RIVER, W 254 ST, PALISADE AVE, W 232 ST",RECONSTRUCTION OF A FRESHWATER WETLAND AND THE ADJACENT SLOPES,cpd11-20bx.pdf
P-108SETN,Seton Park soccer & ball field X201-113M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 208,BRONX,P-D021 P-1018,900,1113,275,0,0,0,0,0,1388,1046,1,0,0,0,0,0,1047,2159,276,0,0,0,0,0,2435,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,AT INDEPENDENCE AVE & W 232ST,SETON PARK SOCCER FIELD RESURFACE OF JR FIELD AT INDEPENDENCE AVE & W232ST,cpd11-20bx.pdf
P-108SKTE,Van Cortlandt Park - Skate park & Basketballl cou(X092-114M),846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200 208,BRONX,P-1018,1400,1579,1,102,0,0,0,0,1682,0,0,0,0,0,0,0,0,1579,1,102,0,0,0,0,1682,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SKATE PARK @ VAN CORTLANDT PARK,SKATE PARK PROJECT,cpd11-20bx.pdf
P-108SPBC,Seton Park Basketball Court Recon (X201-220M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021 P-D018 P-0245X P-X245,210,145,350,0,3540,0,0,0,4035,0,0,210,0,0,0,0,210,145,350,210,3540,0,0,0,4245,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,SETON PARK BASKETBALL COURT RECON (X201-,cpd11-20bx.pdf
P-108SPDU,Spuyten Duyvil Park - pond restoration- X171-116M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 208,BRONX,P-D021,170,977,141,0,0,0,0,0,1118,600,0,0,0,0,0,0,600,1577,141,0,0,0,0,0,1718,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"PALISADE AVENUE, JOHNSON AVENUE AND EDSALL AVENUES",POND RESTORATION,cpd11-20bx.pdf
P-108VCBD,Van Cortlandt Pk. Tot Lot Recon (X092-115M),846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200,BRONX,P-1018 P-0245X,2263,3022,300,0,0,0,0,0,3322,500,0,0,0,0,0,0,500,3522,300,0,0,0,0,0,3822,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"VAN CORTLANDT PARK CONST OF PLGD ON BDWAY, BRONX","VAN CORTLANDT PARK CONST OF PLGD ON BDWAY, BRONX",cpd11-20bx.pdf
P-108VCIW,Van Cortlandt Park renovate Indian Fields (X092-215M),846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",200,BRONX,P-D021,1500,1682,0,318,0,0,0,0,2000,1000,0,0,0,0,0,0,1000,2682,0,318,0,0,0,0,3000,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"VAN CORTLANDT PARK RENOVATE INDIAN LAKE & WOODLAWN, BRONX","VAN CORTLANDT PARK RENOVATE INDIAN LAKE & WOODLAWN, BRONX",cpd11-20bx.pdf
P-108VCPT,Van Cortlandt Park Trails Recon (X092-,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-0088,543,99,0,0,0,0,0,0,99,0,0,0,0,543,0,0,543,99,0,0,0,543,0,0,642,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,VAN CORTLANDT PARK TRAILS RECON (X092-,cpd11-20bx.pdf
P-108WDLN,WOODLAWN PARK RENOVATIONS,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200 208,BRONX,P-D021,250,0,100,0,4600,0,0,0,4700,0,0,0,0,0,0,0,0,0,100,0,4600,0,0,0,4700,,"WOODLAWN PLAYGROUND LIES WITHIN VAN CORTLANDT PARK, NEAR VAN CORTLANDT PARK EAST",WOODLAWN PARK -- FUNDING FOR WOODLAWN PARK RENOVATIONS,cpd11-20bx.pdf
P-108WWST,Strong Street Plg Reconstruction,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021 P-X245,1200,150,100,1070,0,1870,0,0,3190,0,0,0,0,0,0,0,0,150,100,1070,0,1870,0,0,3190,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,STRONG STREET PLAYGROUND  RECONSTRUCTION OF PLAYGROUND,cpd11-20bx.pdf
P-109NBLE,Noble Playground - RC Comfort Station X123-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-X245 P-D021,700,280,1390,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,280,1390,0,0,0,0,0,1670,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"NOBLE AVENUE BETWEEN BRONX RIVER AVENUE AND E. 177 STREET, BOROUGH OFBRONX",PHASE 2 RECONSTRUCT COMFORT STATION BUILDING WITH ADA ACCESSIBILITY,cpd11-20bx.pdf
P-109NOBE,Noble Playground Reconstruction (X123-119M),846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,200,BRONX,P-D021,3000,250,200,0,2300,0,0,0,2750,0,0,0,0,0,0,0,0,250,200,0,2300,0,0,0,2750,,NOBLE AVE. BET. BRONX RIVER AV AND E 177 ST IN THE BRONX,NYC PARKS - NOBLE PLAYGROUND -- NOBLE PLAYGROUND RECONSTRUCTION,cpd11-20bx.pdf
